ID,Language,Subscription Type,isSubscriptionTypeLifetime,Subscription Event Type,isSubscriptionEventTypeRenewal,Purchase Store,isPurchaseStoreWeb,Purchase Amount,Currency, Purchase Amount in USD ,Subscription Start Date,Subscription Expiration,Demo User,isDemoUser,Free Trial User,isFreeTrialUser,Free Trial Start Date,Free Trial Expiration,Auto Renew,isAutoRenew,Country,User Type,isUserTypeConsumer,Lead Platform,isLeadPlatformWeb,Email Subscriber,isEmailSubscriber,Push Notifications,isPushNotifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,App Session - android,App Session - ios,App Session - NULL,App Session - web,App Session Sum,App Activity - App Launch,App Activity - Completed,App Activity - NULL,App Activity - Onboarding,App Activity - Other,App Activity - Start
23385,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,2/27/2020,2/28/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,9,0,0,0,9,3,0,0,0,3,3
23757,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/24/2020,3/24/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,1,0,1,0,2,0,0,0,2,1,0,0,0,1,0
24877,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/26/2020,3/26/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,15,12,12,1,1,16,0,0,0,16,5,5,0,0,5,1
26491,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/13/2020,3/13/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,1,0,1,0,2,0,0,0,2,0,0,0,0,1,1
26618,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/25/2020,3/25/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,5,0,0,0,5,1,1,0,0,2,1
27894,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/25/2020,3/25/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,7,0,0,0,7,2,2,0,0,2,1
28238,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/24/2020,3/25/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28496,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/21/2020,3/21/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,6,0,0,0,0,9,0,0,0,9,5,0,0,0,3,1
28584,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/29/2020,3/29/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,128,78,0,42,0,3,0,0,0,3,1,0,0,0,2,0
29006,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/4/2020,3/4/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,4,0,0,0,4,1,1,0,0,1,1
29097,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/29/2020,3/29/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,4,0,0,0,0,3,0,0,0,3,1,1,0,0,1,0
29345,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/7/2020,3/7/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,4,0,0,0,4,2,0,0,0,2,0
31191,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/24/2020,3/24/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0
35495,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/5/2020,3/5/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,7,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
36549,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/28/2020,3/28/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
39344,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/25/2020,3/25/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
39930,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,109990000,USD,109990000,3/9/2020,3/9/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,7,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5093,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,3425000000,THB,109600000,3/20/2020,3/20/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,45,0,0,0,45,12,12,0,0,12,9
6730,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,8390000000,RUB,109070000,3/26/2020,3/26/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,13,0,0,0,13,4,3,0,0,4,2
638,SVE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,89990000,EUR,108887900,1/18/2020,1/18/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,2,0,0,0,0,74,0,0,0,74,21,16,0,0,22,15
35777,JPN,Limited,FALSE,RENEWAL,TRUE,App,FALSE,139990000,AUD,108519379.8,11/30/2018,12/3/2019,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
9462,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,1.19E+11,KRW,107100000,3/2/2020,3/2/2021,No,FALSE,Yes,TRUE,3/2/2020,3/16/2020,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,21,12,0,0,33,12,4,0,0,11,7
21913,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,1.19E+11,KRW,107100000,3/13/2020,3/13/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
24185,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,1.19E+11,KRW,107100000,3/10/2020,3/10/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,8,0,0,0,8,6,1,0,0,1,0
18807,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,134990000,AUD,104643410.9,7/4/2019,7/4/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
16960,RUS,Limited,FALSE,RENEWAL,TRUE,App,FALSE,95000000,CHF,103550000,12/16/2018,12/19/2019,No,FALSE,Yes,TRUE,12/16/2018,12/19/2018,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,8,0,0,0,8,4,1,0,0,0,3
4058,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,2049000000,MXN,102450000,3/6/2020,3/6/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,28,0,0,0,28,8,7,0,0,8,5
8175,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,2049000000,MXN,102450000,3/10/2020,3/11/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,32,0,0,0,32,9,7,0,0,9,7
1509,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,90000000,CHF,98100000,3/16/2019,3/16/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,401,0,0,2,403,106,114,0,0,99,84
9236,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,119990000,CAD,95992000,8/4/2019,8/5/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,26,0,0,0,26,12,7,0,0,4,5
464,SVE,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,4/5/2019,4/5/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,17,0,0,0,17,1,11,0,0,4,1
606,SVE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,7/2/2019,7/6/2020,No,FALSE,Yes,TRUE,7/2/2019,7/5/2019,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,213,0,0,0,213,74,55,0,0,42,43
1376,SVE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,5/6/2019,5/6/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,2,0,0,0,0,207,0,0,0,207,80,53,0,0,56,18
1771,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,3/25/2020,3/26/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,10,0,0,0,10,5,4,0,0,2,0
3326,CHI,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,4/29/2019,4/29/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,77,1,0,0,78,40,26,0,0,6,7
3648,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,3/24/2020,3/24/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,213,0,0,0,213,64,64,0,0,49,37
4648,DEU,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,8/31/2019,8/31/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,186,0,0,0,186,49,41,0,0,54,45
6941,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,3/25/2020,3/26/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,4,1,1,1,1,22,0,0,0,22,6,5,0,0,6,5
7018,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,9/26/2019,9/26/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,26,0,0,0,26,11,5,0,0,9,1
7220,SVE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,8/18/2019,8/18/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,21,0,0,0,21,9,3,0,0,6,4
7656,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,1/13/2020,1/13/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,6,0,0,0,0,30,0,0,0,30,8,7,0,0,10,5
9257,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,8/11/2019,8/11/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,78,0,0,0,78,27,17,0,0,21,14
11030,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,2/12/2019,2/12/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,15,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0
14402,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,12/12/2018,12/16/2019,No,FALSE,Yes,TRUE,12/12/2018,12/16/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,9,8,0,0,17,10,4,0,0,3,0
18271,TGL,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,12/7/2018,12/10/2020,No,FALSE,Yes,TRUE,12/7/2018,12/10/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,7,0,0,0,7,5,0,0,0,1,1
19305,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,5/31/2019,5/31/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,12,0,0,0,12,8,1,0,0,4,0
20013,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,2/2/2020,2/2/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,10,0,0,0,0,7,0,0,0,7,3,0,0,0,2,2
21204,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,3/25/2020,3/25/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,3,0,0,0,3,0,2,0,0,2,0
22260,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,3/25/2020,3/25/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22765,TGL,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,10/16/2018,10/20/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
23162,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,3/26/2020,3/26/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
24871,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,2/5/2019,2/6/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
25480,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,6/3/2019,6/3/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
26508,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,11/30/2018,12/3/2019,No,FALSE,Yes,TRUE,11/30/2018,12/3/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,17,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
27879,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,7/28/2019,7/28/2020,No,FALSE,Yes,TRUE,11/8/2018,11/12/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,7,3,0,0,10,2,4,0,0,3,2
28142,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,6/1/2019,6/1/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
28314,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,1/5/2019,1/8/2020,No,FALSE,Yes,TRUE,1/5/2019,1/8/2019,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,15,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
29641,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,11/29/2018,11/29/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,13,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
31147,SVE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,5/16/2019,5/17/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,5,0,0,0,5,3,0,0,0,2,0
34987,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,12/13/2018,12/16/2019,No,FALSE,Yes,TRUE,12/13/2018,12/16/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,96,6,0,5,0,0,0,1,0,1,0,0,1,0,0,0
35251,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,12/7/2018,12/11/2019,No,FALSE,Yes,TRUE,12/7/2018,12/11/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,31,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35595,SVE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,1/29/2019,12/31/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35735,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,2/17/2019,2/17/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,16,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
36513,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,12/12/2018,12/15/2019,No,FALSE,Yes,TRUE,12/12/2018,12/15/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,17,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
37013,ARA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,12/26/2018,12/29/2019,No,FALSE,Yes,TRUE,12/26/2018,12/29/2018,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,15,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
37510,ESC,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,3/30/2020,3/30/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
39007,DEU,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,94990000,USD,94990000,7/1/2019,7/1/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
39146,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,94990000,USD,94990000,1/22/2019,1/25/2020,No,FALSE,Yes,TRUE,1/22/2019,1/25/2019,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,15,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1592,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,10200000000,JPY,94860000,9/16/2019,9/16/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,63,0,0,0,63,23,12,0,0,22,7
58,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,469990000,BRL,85764598.54,3/8/2020,3/9/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,51,0,0,0,51,15,9,0,0,17,11
2004,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,469990000,BRL,85764598.54,3/23/2020,3/3/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,43,0,0,0,43,13,6,0,0,13,11
16171,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,469990000,BRL,85764598.54,3/30/2020,3/30/2021,No,FALSE,Yes,TRUE,3/26/2020,3/29/2020,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,5,2,0,1,0,2,0,0,15,17,5,5,0,0,2,6
17149,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,469990000,BRL,85764598.54,2/27/2020,2/27/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
27192,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,469990000,BRL,85764598.54,3/31/2020,3/31/2021,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
37323,ALL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,469990000,BRL,85764598.54,3/29/2020,3/29/2021,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,2,0,0,0,2,0,0,0,0,1,1
27884,ARA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,60990000,GBP,84776100,2/23/2020,8/23/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,6,3,0,1,0,5,0,0,0,5,1,0,0,0,2,2
677,EBR,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,EUR,84687900,10/17/2019,10/17/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,305,0,0,0,305,81,61,0,0,82,81
1480,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,EUR,84687900,4/20/2019,7/21/2020,No,FALSE,Yes,TRUE,3/29/2020,4/1/2020,On,TRUE,Europe,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,4,0,0,0,0,669,0,0,0,669,184,165,0,0,161,160
2526,VIE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,EUR,84687900,2/3/2020,8/8/2020,No,FALSE,Yes,TRUE,2/3/2020,2/6/2020,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,23,0,0,0,23,6,5,0,0,8,5
